"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.510827333E0,-9.367520142E-1,1.235381012E0,8.765472107E0
3.520775333E0,-7.390132141E-1,1.108295288E0,9.373507690E0
3.530724333E0,-6.709048462E-1,1.071022797E0,9.735904083E0
3.540673333E0,-7.099736023E-1,1.098415833E0,9.739346924E0
3.550622333E0,-7.716453552E-1,1.252295837E0,9.473948822E0
3.560570333E0,-8.466394043E-1,1.434916077E0,9.093739471E0
3.570519333E0,-9.301657104E-1,1.653162231E0,8.740923157E0
3.580468333E0,-1.024619293E0,1.826651459E0,8.490044861E0
3.590417333E0,-1.129700775E0,1.999541931E0,8.308771820E0
3.600365333E0,-1.151854706E0,2.163301392E0,8.111182709E0
3.610314333E0,-1.132544861E0,2.300266571E0,7.911048889E0
3.620263333E0,-1.003363495E0,2.432441711E0,7.656578064E0
3.630212333E0,-8.704399109E-1,2.567610626E0,7.354506226E0
3.640160333E0,-7.631130981E-1,2.705623627E0,7.081473999E0
3.650109333E0,-7.038363647E-1,2.918780365E0,6.950646057E0
3.660058333E0,-5.836363220E-1,3.137475586E0,7.038663025E0
3.670007333E0,-4.516108704E-1,3.243455200E0,7.442523193E0
3.679955333E0,-3.670367432E-1,3.236419830E0,8.031398621E0
3.689904333E0,-3.278182983E-1,3.100352783E0,8.582103424E0
3.699853333E0,-3.272195435E-1,2.892734528E0,9.029073944E0
3.709802333E0,-3.671864319E-1,2.659818878E0,9.360035706E0
3.719750333E0,-4.161346436E-1,2.514471130E0,9.572743378E0
3.729699333E0,-4.553530884E-1,2.449955292E0,9.702972565E0
3.739648333E0,-5.111869812E-1,2.406246185E0,9.848020935E0
3.749596333E0,-5.626799011E-1,2.377505951E0,9.990973663E0
3.759545708E0,-5.825885010E-1,2.371668091E0,1.024275009E1
3.769494708E0,-5.996530151E-1,2.384541321E0,1.042267593E1
3.779443708E0,-5.960604858E-1,2.399210815E0,1.029603928E1
3.789391708E0,-5.565426636E-1,2.387834473E0,9.971514130E0
3.799340708E0,-4.528083801E-1,2.418370972E0,9.697134705E0
3.809289708E0,-3.019221497E-1,2.494562531E0,9.588311005E0
3.819238708E0,-8.143066406E-2,2.514471130E0,9.578880615E0
3.829186708E0,1.905537415E-1,2.450853424E0,9.702074432E0
3.839135708E0,4.150868225E-1,2.317480774E0,9.704469452E0
3.849084708E0,5.180726624E-1,2.152972870E0,9.635612640E0
3.859033708E0,5.346881104E-1,2.056872711E0,9.765392761E0
3.868981708E0,4.728666687E-1,2.110461273E0,1.006896149E1
3.878930708E0,4.635859680E-1,2.276765442E0,1.036190231E1
3.888879708E0,6.324348450E-1,2.342029724E0,1.047536636E1
3.898828708E0,8.887019348E-1,2.297721863E0,1.045919998E1
3.908776708E0,1.122066650E0,2.289339294E0,1.042402313E1
3.918725708E0,1.298250275E0,2.450703735E0,1.030382309E1
3.928674708E0,1.519190826E0,2.596350861E0,1.025951523E1
3.938623708E0,1.742676086E0,2.656076660E0,1.034453842E1
3.948571708E0,1.932331696E0,2.627486115E0,1.045650558E1
3.958520708E0,2.204016724E0,2.484234009E0,1.048225204E1
3.968469708E0,2.330503693E0,2.194137268E0,1.068073929E1
3.978418708E0,2.161804504E0,1.719474335E0,1.106244553E1
3.988366708E0,1.869612122E0,1.129700775E0,1.150268005E1
3.998315708E0,1.501377869E0,5.390290833E-1,1.185863983E1
4.008264708E0,1.151255951E0,-3.323089600E-2,1.213451614E1
4.018213708E0,7.646099854E-1,-4.450245667E-1,1.231309479E1
4.028161708E0,3.282673645E-1,-6.262976074E-1,1.228450424E1
4.038110708E0,4.221221924E-2,-5.535488892E-1,1.190025330E1
4.048059708E0,-2.185455322E-2,-2.392025757E-1,1.115495316E1
4.058008708E0,8.592132568E-2,2.719844055E-1,1.024559418E1
4.067956708E0,2.469863892E-1,8.554710388E-1,9.401349792E0
4.077905708E0,4.725672913E-1,1.350341949E0,8.820557556E0
4.087854708E0,7.086264038E-1,1.738185425E0,8.444689178E0
4.097803708E0,9.018745422E-1,1.987417145E0,8.133486328E0
4.107752708E0,1.005608826E0,2.126477966E0,7.929909668E0
4.117700708E0,1.011296997E0,2.195334778E0,7.794740753E0
4.127649708E0,9.171427917E-1,2.224075012E0,7.728428650E0
4.137598708E0,8.301736450E-1,2.200873260E0,7.666457520E0
4.147547708E0,7.637118530E-1,2.158211975E0,7.639962616E0
4.157495708E0,7.188052368E-1,2.114802246E0,7.674840088E0
4.167444708E0,6.444099426E-1,2.146685944E0,7.795339508E0
4.177393708E0,5.287005615E-1,2.138003998E0,7.979306946E0
4.187342708E0,5.057981873E-1,2.118993530E0,8.262068939E0
4.197290708E0,5.132826233E-1,2.049388275E0,8.522976379E0
4.207239708E0,4.516108704E-1,1.946103058E0,8.714278564E0
4.217188708E0,3.778143311E-1,1.886676636E0,8.850644989E0
4.227137708E0,2.818638611E-1,1.881287842E0,8.861572266E0
4.237085708E0,1.685494995E-1,1.952090607E0,8.832682343E0
4.247034708E0,1.275347900E-1,2.021546173E0,8.787476349E0
4.256983708E0,1.007405090E-1,2.087558899E0,8.795110474E0
4.266932708E0,4.370910645E-2,2.169288940E0,8.774453430E0
4.276880708E0,-1.661544800E-2,2.243384857E0,8.659791870E0
4.286829708E0,-7.289840698E-2,2.291884003E0,8.546477509E0
4.296778708E0,-1.685494995E-1,2.331252136E0,8.508456573E0
4.306727708E0,-2.177970886E-1,2.416425018E0,8.488847351E0
4.316675708E0,-2.511776733E-1,2.509232025E0,8.560997314E0
4.326624708E0,-2.529739380E-1,2.630479889E0,8.721463623E0
4.336573708E0,-2.974314880E-1,2.743644562E0,8.891809387E0
4.346522708E0,-3.300636292E-1,2.855611725E0,9.075627136E0
4.356471708E0,-4.053570557E-1,2.965333557E0,9.342821503E0
4.366419708E0,-4.822970581E-1,3.087329865E0,9.646689606E0
4.376368708E0,-4.742138672E-1,3.151097260E0,9.884245605E0
4.386317708E0,-3.716770935E-1,3.162473602E0,9.942923584E0
4.396266708E0,-1.523831177E-1,3.290307770E0,9.947713623E0
4.406214708E0,-1.781295776E-2,3.500021667E0,1.001267853E1
4.416163708E0,7.664062500E-2,3.612737274E0,1.010518616E1
4.426112708E0,1.330732727E-1,3.695515137E0,1.034229309E1
4.436061708E0,1.204994202E-1,3.612437897E0,1.067579956E1
4.446009708E0,5.358856201E-2,3.426823883E0,1.090123077E1
4.455958708E0,-9.175918579E-2,3.158282318E0,1.103714813E1
4.465907708E0,-4.076023865E-1,2.798730011E0,1.104523132E1
4.475856708E0,-8.039781189E-1,2.466570740E0,1.082279388E1
4.485804708E0,-1.101858673E0,2.154769135E0,1.049961594E1
4.495753708E0,-1.425934753E0,1.921105042E0,1.017823425E1
4.505702708E0,-1.607656860E0,1.750759277E0,1.004561005E1
4.515651708E0,-1.632205811E0,1.586101685E0,1.025008484E1
4.525599708E0,-1.474284210E0,1.495989075E0,1.085946762E1
4.535548708E0,-1.281185760E0,1.490300903E0,1.174712173E1
4.545497708E0,-1.115929413E0,1.495390320E0,1.259465927E1
4.555446708E0,-8.987310791E-1,1.372944946E0,1.302441559E1
4.565395708E0,-8.044271851E-1,1.172960815E0,1.276036469E1
4.575343708E0,-9.210346985E-1,1.029109955E0,1.186657333E1
4.585292708E0,-1.117426300E0,1.030606842E0,1.068223618E1
4.595241708E0,-1.343306580E0,1.033600616E0,9.544751587E0
4.605190708E0,-1.465302887E0,1.006506958E0,8.569230194E0
4.615138708E0,-1.488205261E0,1.042731628E0,7.867639160E0
4.625087708E0,-1.460961914E0,1.117126923E0,7.532785492E0
4.635036708E0,-1.364412689E0,1.155147858E0,7.540269928E0
4.644985708E0,-1.199605408E0,1.137185211E0,7.950716400E0
4.654933708E0,-9.083111572E-1,1.030906219E0,8.587641907E0
4.664882708E0,-6.054908752E-1,9.068142700E-1,9.185498657E0
4.674831708E0,-3.803590393E-1,8.267308044E-1,9.635912018E0
4.684780708E0,-2.674937439E-1,7.813751221E-1,9.782307587E0
4.694728708E0,-3.528163147E-1,7.981402588E-1,9.670041046E0
4.704677708E0,-5.234614563E-1,9.295669556E-1,9.263336792E0
4.714626708E0,-6.164181519E-1,1.088386688E0,8.753047943E0
4.724575708E0,-6.770420837E-1,1.214574280E0,8.300389252E0
4.734524708E0,-7.220983887E-1,1.318308563E0,7.943830719E0
4.744472708E0,-7.617658997E-1,1.454525299E0,7.639064484E0
4.754421708E0,-7.533833313E-1,1.627565460E0,7.511529694E0
4.764370500E0,-6.481521606E-1,1.773961029E0,7.482639771E0
4.774319500E0,-4.640350342E-1,1.842817841E0,7.491022339E0
4.784267500E0,-2.483335876E-1,1.936822357E0,7.611821136E0
4.794216500E0,-5.328918457E-2,2.102527771E0,7.773185577E0
4.804165500E0,1.230441284E-1,2.264640656E0,8.013735352E0
4.814114500E0,2.980302429E-1,2.475851440E0,8.395591278E0
4.824062500E0,4.583468628E-1,2.592608643E0,8.895850983E0
4.834011500E0,5.041516113E-1,2.667602692E0,9.349856873E0
4.843960500E0,4.980143738E-1,2.681074677E0,9.723180542E0
4.853909500E0,4.020639038E-1,2.607727203E0,9.970017242E0
4.863858500E0,2.049238586E-1,2.519560547E0,1.003408401E1
4.873806500E0,-8.786727905E-2,2.467768250E0,9.871971130E0
4.883755500E0,-4.047583008E-1,2.455942841E0,9.606273651E0
4.893704500E0,-5.884263611E-1,2.492915955E0,9.368268585E0
4.903653500E0,-6.653663635E-1,2.568508759E0,9.221873016E0
4.913601500E0,-6.258485413E-1,2.651286621E0,9.221573639E0
4.923550500E0,-5.372328186E-1,2.749931488E0,9.245224457E0
4.933499500E0,-4.167333984E-1,2.840193787E0,9.261540527E0
4.943448500E0,-2.647993469E-1,2.930755463E0,9.216334534E0
4.953396500E0,-9.310638428E-2,2.993924103E0,9.143885193E0
4.963345500E0,2.993774414E-4,2.984493713E0,9.052425385E0
4.973294500E0,4.281097412E-2,2.999462585E0,8.975784760E0
4.983243500E0,7.185058594E-2,2.966231689E0,9.031768341E0
4.993192500E0,7.200027466E-2,2.900518341E0,9.097481689E0
5.003140500E0,4.296066284E-2,2.801125031E0,9.124575348E0
5.013089500E0,4.849914551E-2,2.661465454E0,9.170829163E0
5.023038500E0,2.754272461E-2,2.528691559E0,9.294621735E0
5.032987500E0,4.655319214E-2,2.459984436E0,9.407037964E0
5.042935500E0,1.929487610E-1,2.300116882E0,9.588011627E0
5.052884500E0,4.977149963E-1,2.054328003E0,9.905501404E0
5.062833500E0,8.276289368E-1,1.759890289E0,1.025472519E1
5.072782500E0,1.002615051E0,1.639839935E0,1.065154999E1
5.082730500E0,1.073866882E0,1.722019043E0,1.110211304E1
5.092679500E0,1.089883575E0,1.794917450E0,1.168125870E1
5.102628500E0,1.160087585E0,1.832788696E0,1.235141510E1
5.112577500E0,1.200653229E0,1.803000641E0,1.303504349E1
5.122526500E0,1.266965332E0,1.654659119E0,1.343531113E1
5.132474500E0,1.273851013E0,1.334474945E0,1.343755646E1
5.142423500E0,1.075812836E0,9.737251282E-1,1.320838303E1
5.152372500E0,8.553213501E-1,7.179071045E-1,1.279913406E1
5.162321500E0,6.424639893E-1,5.806425476E-1,1.223271194E1
5.172269500E0,5.186714172E-1,4.884342957E-1,1.148606461E1
5.182218500E0,4.194277954E-1,4.141886902E-1,1.063104263E1
5.192167500E0,3.830534363E-1,4.146377563E-1,9.765243073E0
5.202116500E0,4.402345276E-1,4.096980286E-1,9.036259003E0
5.212064500E0,5.721102905E-1,4.415817261E-1,8.461903381E0
5.222013500E0,7.774832153E-1,5.956114197E-1,8.170459442E0
5.231962500E0,9.665400696E-1,8.072712708E-1,8.157137146E0
5.241911500E0,1.156345367E0,9.467811584E-1,8.342302094E0
5.251860500E0,1.343605957E0,1.030008087E0,8.706644440E0
5.261808500E0,1.422042847E0,1.045725403E0,9.067693634E0
5.271757500E0,1.283730469E0,9.996212769E-1,9.277407532E0
5.281706500E0,8.927435303E-1,9.210346985E-1,9.459728394E0
5.291655500E0,4.257147217E-1,8.294252014E-1,9.632169800E0
5.301603500E0,-7.499404907E-2,6.610253906E-1,9.755962372E0
5.311552500E0,-4.008663940E-1,5.014572144E-1,9.833650818E0
5.321501500E0,-6.298901367E-1,4.324507141E-1,9.791288910E0
5.331450500E0,-7.626640320E-1,4.965174866E-1,9.521400146E0
5.341398500E0,-8.316705322E-1,7.417076111E-1,9.125772858E0
5.351347500E0,-8.476872253E-1,1.057550812E0,8.773255920E0
5.361296500E0,-7.924520874E-1,1.390757904E0,8.547375641E0
5.371245500E0,-6.424639893E-1,1.676363983E0,8.412805481E0
5.381194500E0,-4.860392761E-1,1.882784729E0,8.376281433E0
5.391142500E0,-3.522175598E-1,2.056723022E0,8.409362640E0
5.401091500E0,-2.865042114E-1,2.160606995E0,8.468190308E0
5.411040500E0,-2.466870117E-1,2.207758942E0,8.483907623E0
5.420989500E0,-2.556683350E-1,2.203118591E0,8.421038361E0
5.430937500E0,-2.541714478E-1,2.177372131E0,8.286917267E0
5.440886500E0,-2.371069336E-1,2.164648590E0,8.176896057E0
5.450835500E0,-2.194436646E-1,2.171085205E0,8.224796448E0
5.460784500E0,-1.772314453E-1,2.186203766E0,8.349038086E0
5.470732500E0,-1.245410156E-1,2.147733765E0,8.549770660E0
5.480681500E0,-1.558259583E-1,2.127076721E0,8.742420044E0
5.490630500E0,-2.411485291E-1,2.099833374E0,8.907975769E0
5.500579500E0,-2.707868958E-1,2.043101349E0,9.093290405E0
5.510528500E0,-2.912942505E-1,2.009271698E0,9.266330566E0
5.520476500E0,-3.381468201E-1,1.988015900E0,9.359287262E0
5.530425500E0,-3.531156921E-1,1.992356873E0,9.422605591E0
5.540374500E0,-3.598516846E-1,2.021695862E0,9.470955048E0
5.550323500E0,-2.710862732E-1,2.075583801E0,9.469158783E0
5.560271500E0,-1.454974365E-1,2.180814972E0,9.428443451E0
5.570220500E0,-3.248245239E-2,2.316732330E0,9.371711426E0
5.580169500E0,9.879455566E-2,2.435285797E0,9.333690491E0
5.590118500E0,2.303709412E-1,2.552192688E0,9.349407806E0
5.600067500E0,2.874023438E-1,2.643652496E0,9.449100494E0
5.610015500E0,3.194357300E-1,2.736459503E0,9.568701782E0
5.619964500E0,3.541635132E-1,2.828518066E0,9.727371826E0
5.629913500E0,3.611988831E-1,2.926414490E0,9.824519806E0
5.639862500E0,3.863465881E-1,3.028651886E0,9.831704865E0
5.649810500E0,3.864962769E-1,3.141816559E0,9.799521790E0
5.659759500E0,4.302053833E-1,3.171903992E0,9.890233154E0
5.669708500E0,5.438191223E-1,3.159180450E0,1.006551865E1
5.679657500E0,6.221063232E-1,3.044967957E0,1.027523254E1
5.689606500E0,7.035369873E-1,2.835553436E0,1.046593597E1
5.699554500E0,6.978488159E-1,2.629881134E0,1.075124268E1
5.709503500E0,5.754034424E-1,2.387834473E0,1.111678253E1
5.719452500E0,4.218228149E-1,2.098935242E0,1.132290390E1
5.729401500E0,2.616558838E-1,1.870959320E0,1.137275024E1
5.739349500E0,1.775308228E-1,1.739832001E0,1.133413055E1
5.749298500E0,3.143463135E-2,1.689835968E0,1.105555984E1
5.759247500E0,-1.692979431E-1,1.735191650E0,1.054003189E1
5.769196083E0,-3.279679871E-1,1.854792938E0,9.922865295E0
5.779144083E0,-2.779719543E-1,1.949845276E0,9.257648621E0
5.789093083E0,-9.116043091E-2,2.050885162E0,8.684789886E0
5.799042083E0,1.965412903E-1,2.151475983E0,8.437803497E0
5.808991083E0,4.126918030E-1,2.155367889E0,8.825347595E0
5.818940083E0,4.980143738E-1,2.042951660E0,9.862391052E0
5.828888083E0,3.935316467E-1,1.770817566E0,1.109118576E1
5.838837083E0,1.624122620E-1,1.379531250E0,1.202928497E1
5.848786083E0,-1.902543640E-1,8.988807678E-1,1.244033020E1
5.858735083E0,-6.240522766E-1,4.074526978E-1,1.237282059E1
5.868683083E0,-1.059496765E0,1.646575928E-3,1.182481018E1
5.878632083E0,-1.403481445E0,-1.604663086E-1,1.101200043E1
5.888581083E0,-1.628912659E0,-1.432521057E-1,1.013138168E1
5.898530083E0,-1.629361725E0,-1.945953369E-3,9.414971466E0
5.908479083E0,-1.478924561E0,2.134561157E-1,8.947643280E0
5.918427083E0,-1.168619843E0,4.674778748E-1,8.815468140E0
5.928376083E0,-8.394543457E-1,7.613168335E-1,9.104666748E0
5.938325083E0,-5.230123901E-1,9.870474243E-1,9.627978516E0
5.948274083E0,-3.218307495E-1,1.059047699E0,1.006477020E1
5.958222083E0,-2.068698120E-1,1.138233032E0,1.021341110E1
5.968171083E0,-1.330732727E-1,1.271156616E0,1.006686584E1
5.978120083E0,-1.541793823E-1,1.455872498E0,9.676178284E0
5.988069083E0,-2.640509033E-1,1.636995850E0,9.170380096E0
5.998017083E0,-4.141886902E-1,1.825603638E0,8.762777710E0
6.007966083E0,-5.851332092E-1,2.005379791E0,8.423283691E0
6.017915083E0,-7.255412292E-1,2.115401001E0,8.121810608E0
6.027864083E0,-8.202941895E-1,2.206112366E0,7.794591064E0
6.037813083E0,-9.451345825E-1,2.233206024E0,7.579638062E0
6.047761083E0,-1.025816803E0,2.207160187E0,7.501949615E0
6.057710083E0,-1.056502991E0,2.182910614E0,7.510781250E0
6.067659083E0,-1.024170227E0,2.142644348E0,7.581284637E0
6.077608083E0,-9.662406921E-1,2.102677460E0,7.825277252E0
6.087556083E0,-8.866062927E-1,2.137554932E0,8.184380493E0
6.097505083E0,-6.840774536E-1,2.151625671E0,8.550968170E0
6.107454083E0,-4.860392761E-1,2.163900146E0,8.878038025E0
6.117403083E0,-2.709365845E-1,2.214494934E0,9.065298615E0
6.127352083E0,-1.285826111E-1,2.308050385E0,9.124874725E0
6.137300083E0,-3.353027344E-2,2.441572723E0,9.033265228E0
6.147249083E0,-7.484436035E-3,2.602338409E0,8.829089813E0
6.157198083E0,-5.328918457E-2,2.719394989E0,8.627010040E0
6.167147083E0,-1.628613281E-1,2.728526001E0,8.564290466E0
6.177095083E0,-3.107537842E-1,2.655926971E0,8.748257904E0
6.187044083E0,-4.393363953E-1,2.516417084E0,9.267228699E0
6.196993083E0,-5.228627014E-1,2.328557739E0,9.885443115E0
6.206942083E0,-6.192622375E-1,2.197280731E0,1.044722488E1
6.216891083E0,-7.090754700E-1,2.132465515E0,1.085063599E1
6.226839083E0,-8.399034119E-1,2.066303101E0,1.092323502E1
6.236788083E0,-9.083111572E-1,2.040706329E0,1.069121750E1
6.246737083E0,-8.994795227E-1,2.091450806E0,1.011910721E1
6.256686083E0,-8.701405334E-1,2.227517853E0,9.409283295E0
6.266634083E0,-7.216493225E-1,2.422412567E0,8.680149536E0
6.276583083E0,-5.372328186E-1,2.662363586E0,8.076754303E0
6.286532083E0,-3.388952637E-1,2.877466278E0,7.679779816E0
6.296481083E0,-2.447410583E-1,3.072211304E0,7.595205688E0
6.306429083E0,-1.746867371E-1,3.174897766E0,7.840395813E0
6.316378083E0,-3.562591553E-2,3.107837219E0,8.352780304E0
6.326327083E0,1.411564636E-1,2.887794800E0,8.911717987E0
6.336276083E0,3.387455750E-1,2.654729462E0,9.502389679E0
6.346225083E0,3.957769775E-1,2.483485565E0,1.007958939E1
6.356173083E0,4.680766296E-1,2.386337585E0,1.053269714E1
6.366122083E0,6.554869080E-1,2.283800812E0,1.087458618E1
6.376071083E0,8.881031799E-1,2.216740265E0,1.102008362E1
6.386020083E0,1.065035248E0,2.203268280E0,1.095586716E1
6.395969083E0,1.134341125E0,2.285597076E0,1.085782104E1
6.405917083E0,1.132844238E0,2.482437744E0,1.074211166E1
6.415866083E0,1.091081085E0,2.637365570E0,1.052985306E1
6.425815083E0,1.095571747E0,2.634222107E0,1.028990204E1
6.435764083E0,1.026714935E0,2.531835022E0,1.011880783E1
6.445712083E0,8.788224792E-1,2.388582916E0,1.006057892E1
6.455661083E0,6.662644958E-1,2.215692444E0,1.008872040E1
6.465610083E0,4.736151123E-1,2.021845551E0,1.023137375E1
6.475559083E0,3.489244080E-1,1.801503754E0,1.050455566E1
6.485507083E0,2.493814087E-1,1.602717133E0,1.086710175E1
6.495456083E0,1.287322998E-1,1.445543976E0,1.112576385E1
6.505405083E0,9.220825195E-2,1.328337708E0,1.120629639E1
6.515354083E0,1.504371643E-1,1.221609650E0,1.105795486E1
6.525303083E0,2.212399292E-1,1.169068909E0,1.064616119E1
6.535251083E0,2.936892700E-1,1.253044281E0,1.002749771E1
6.545200083E0,3.097059631E-1,1.351240082E0,9.297765198E0
6.555149083E0,3.487747192E-1,1.457818451E0,8.643625488E0
6.565098083E0,4.117936707E-1,1.550775146E0,8.103548584E0
6.575046083E0,6.295907593E-1,1.639540558E0,7.786208496E0
6.584995083E0,9.157955933E-1,1.666035461E0,7.798932037E0
6.594944083E0,1.200204163E0,1.641636200E0,8.128097534E0
6.604893083E0,1.393901367E0,1.608405304E0,8.662785645E0
6.614842083E0,1.528321838E0,1.571282501E0,9.267528076E0
6.624790083E0,1.548529816E0,1.510059814E0,9.895472260E0
6.634739083E0,1.440604248E0,1.378932495E0,1.038285873E1
6.644688083E0,1.163979492E0,1.185085602E0,1.075872711E1
6.654637083E0,8.062234497E-1,1.044976959E0,1.089135132E1
6.664585083E0,3.915856934E-1,9.885443115E-1,1.066247726E1
6.674534083E0,1.721420288E-2,1.098565521E0,1.010563522E1
6.684483083E0,-2.137554932E-1,1.335373077E0,9.500294037E0
6.694432083E0,-2.754272461E-1,1.619332581E0,8.883127441E0
6.704381083E0,-2.246827698E-1,1.920206909E0,8.299341431E0
6.714329083E0,-7.484436035E-2,2.250869293E0,7.769892426E0
6.724278083E0,8.247848511E-2,2.614163818E0,7.460485840E0
6.734227083E0,2.529739380E-1,2.923570404E0,7.356452179E0
6.744176083E0,4.632865906E-1,3.146905975E0,7.448959808E0
6.754125083E0,6.740483093E-1,3.287313995E0,7.681276703E0
6.764073083E0,8.201445007E-1,3.329975281E0,7.987689514E0
6.774022083E0,9.002279663E-1,3.353177032E0,8.347092133E0
6.783971083E0,9.791139221E-1,3.339555359E0,8.608298950E0
6.793920083E0,9.827064514E-1,3.321293335E0,8.784482574E0
6.803868083E0,9.047186279E-1,3.286266174E0,8.872050476E0
6.813817083E0,7.668553162E-1,3.214864655E0,8.882079620E0
6.823766083E0,5.532495117E-1,3.160078583E0,8.849148102E0
6.833715083E0,3.809577942E-1,3.060236206E0,8.777896271E0
6.843664083E0,2.019300842E-1,2.934198303E0,8.822952576E0
6.853612083E0,4.131408691E-2,2.819237366E0,9.020541687E0
6.863561083E0,-1.721420288E-2,2.700833588E0,9.227261810E0
6.873510083E0,-2.634521484E-2,2.628084869E0,9.472601624E0
6.883459083E0,-2.050735474E-2,2.598596191E0,9.677375793E0
6.893407083E0,8.083190918E-3,2.582579498E0,9.819430389E0
6.903356083E0,-3.817062378E-2,2.537672882E0,9.905351715E0
6.913305083E0,-9.160949707E-2,2.516716461E0,9.977651367E0
6.923254083E0,-7.753875732E-2,2.578687592E0,1.004336472E1
6.933203083E0,-6.526428223E-2,2.667303314E0,9.944270782E0
6.943151083E0,-8.696914673E-2,2.777773590E0,9.777816925E0
6.953100083E0,-1.374142456E-1,2.889740753E0,9.688602448E0
6.963049083E0,-1.305285645E-1,2.969225464E0,9.666897583E0
6.972998083E0,-7.589218140E-2,2.970572662E0,9.641749878E0
6.982946083E0,1.317260742E-2,2.921474762E0,9.674531708E0
6.992895083E0,1.014889526E-1,2.826123047E0,9.887987823E0
7.002844083E0,1.456471252E-1,2.704126740E0,1.019365219E1
7.012793083E0,1.977388000E-1,2.539319458E0,1.046638504E1
7.022742083E0,2.963836670E-1,2.330204315E0,1.074675201E1
7.032690083E0,3.065625000E-1,2.157912598E0,1.113145203E1
