"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.055708334E-2,-3.617512584E-1,-2.500909269E-1,2.112610787E-1
3.050708334E-2,-3.410542309E-1,-2.197801769E-1,2.041475028E-1
4.045608334E-2,-2.652859688E-1,-2.132698148E-1,1.572769433E-1
5.040608335E-2,-1.857424229E-1,-2.097499073E-1,7.949718833E-2
6.035608333E-2,-1.295784116E-1,-2.060262561E-1,-3.364578821E-3
7.030508333E-2,-1.315984130E-1,-2.240801007E-1,-6.353550404E-2
8.025508333E-2,-2.011045218E-1,-2.687817216E-1,-8.471752703E-2
9.020408333E-2,-3.007392585E-1,-3.778805137E-1,-6.598032266E-2
1.001540833E-1,-3.843414783E-1,-4.917276204E-1,-4.472912848E-2
1.101030833E-1,-4.292378724E-1,-5.573252439E-1,-3.952584416E-2
1.200530833E-1,-4.254170358E-1,-5.743113160E-1,-5.309014767E-2
1.300030833E-1,-3.795635402E-1,-5.607851148E-1,-8.704172075E-2
1.399520833E-1,-3.190037906E-1,-5.293278694E-1,-1.298471391E-1
1.499020833E-1,-2.670287192E-1,-4.835601151E-1,-1.583283246E-1
1.598510833E-1,-2.524810731E-1,-4.464840591E-1,-1.730872393E-1
1.698010833E-1,-2.859972119E-1,-4.252136648E-1,-1.727072150E-1
1.797500833E-1,-3.614477813E-1,-4.383334517E-1,-1.694672108E-1
1.897000833E-1,-4.559103549E-1,-5.145614147E-1,-1.762055457E-1
1.996490833E-1,-5.483189225E-1,-6.502869129E-1,-1.916266084E-1
2.095990833E-1,-5.918447971E-1,-8.113335967E-1,-2.117156237E-1
2.195490833E-1,-5.854994655E-1,-8.905800581E-1,-2.404658943E-1
2.294980833E-1,-5.662996769E-1,-9.322113991E-1,-2.732036114E-1
2.394480833E-1,-5.331978798E-1,-9.616647959E-1,-2.971127033E-1
2.493970833E-1,-5.096254349E-1,-9.749934077E-1,-2.957342565E-1
2.593470833E-1,-5.086272359E-1,-9.469532967E-1,-2.870922089E-1
2.692960833E-1,-5.484185815E-1,-8.965188861E-1,-2.872541249E-1
2.792460833E-1,-6.527781487E-1,-8.462718129E-1,-3.043722212E-1
2.891960833E-1,-7.648599148E-1,-6.331896782E-1,-3.245382309E-1
2.991450833E-1,-8.633481860E-1,-3.437841833E-1,-3.593483865E-1
3.090950833E-1,-9.275964499E-1,-1.868688762E-1,-3.979882002E-1
3.190440833E-1,-9.699034691E-1,-1.962267905E-1,-4.061488211E-1
3.289940833E-1,-9.922341108E-1,-2.171046436E-1,-3.802413046E-1
3.389430833E-1,-9.978501201E-1,-2.132648230E-1,-3.168375194E-1
3.488930833E-1,-9.829838276E-1,-2.502731979E-1,-2.092391551E-1
3.588430833E-1,-9.321595430E-1,-2.797069848E-1,-7.824464887E-2
3.687920833E-1,-8.571705222E-1,-2.466251701E-1,5.986635014E-2
3.787420833E-1,-7.610372305E-1,-1.207281426E-1,2.085669488E-1
3.886910833E-1,-6.692705750E-1,-2.328227274E-2,3.408727944E-1
3.986410833E-1,-5.738260150E-1,4.949073866E-2,4.442496002E-1
4.085900833E-1,-4.799067080E-1,1.715497971E-1,4.966789782E-1
4.185400833E-1,-3.916383684E-1,3.187888265E-1,5.017181039E-1
4.284900833E-1,-3.106332719E-1,4.314647615E-1,4.672969878E-1
4.384390833E-1,-2.480889857E-1,4.569347501E-1,4.065018296E-1
4.483890833E-1,-2.080302536E-1,4.150314927E-1,3.223949373E-1
4.583380833E-1,-1.959582716E-1,3.253259361E-1,2.367041558E-1
4.682880833E-1,-2.022779435E-1,1.713909656E-1,1.393866539E-1
4.782370833E-1,-2.042401731E-1,1.961308345E-2,5.342410877E-2
4.881870833E-1,-2.068503350E-1,-5.304007977E-2,-1.151174773E-2
4.981370833E-1,-1.985399574E-1,-2.716061845E-2,-5.453400686E-2
5.080860833E-1,-1.804767996E-1,6.403134018E-2,-6.451713294E-2
5.180360833E-1,-1.515294313E-1,1.791667044E-1,-5.017779768E-2
5.279850833E-1,-1.221499890E-1,3.030809164E-1,4.454324371E-4
5.379350833E-1,-9.299110621E-2,4.013121724E-1,7.322447002E-2
5.478840833E-1,-7.063866407E-2,4.510331154E-1,1.575302929E-1
5.578340833E-1,-6.415853649E-2,4.491275847E-1,2.300767601E-1
5.677830833E-1,-7.034665346E-2,3.841126561E-1,2.847999334E-1
5.777330833E-1,-8.923255652E-2,2.830178142E-1,3.264538646E-1
5.876830833E-1,-1.017443538E-1,1.660975963E-1,3.558983207E-1
5.976320833E-1,-1.104554236E-1,7.134152204E-2,3.820839226E-1
6.075820833E-1,-9.964059293E-2,-6.361798849E-3,3.980613053E-1
6.175310833E-1,-6.455650926E-2,-8.960394561E-2,4.045952857E-1
6.274810833E-1,2.488571918E-4,-1.433747709E-1,3.997818828E-1
6.374300833E-1,9.387964755E-2,-1.219805628E-1,3.772516251E-1
6.473800833E-1,2.087726742E-1,-4.620990530E-2,3.417700529E-1
6.573300833E-1,3.506188393E-1,9.821877815E-3,2.921589613E-1
6.672790833E-1,5.046632290E-1,4.783956707E-2,2.423442602E-1
6.772290833E-1,6.515277028E-1,7.081314921E-2,2.053299248E-1
6.871780833E-1,7.831666470E-1,2.888247371E-2,1.951356083E-1
6.971284167E-1,8.932264447E-1,-7.222003490E-2,2.010401040E-1
7.070774167E-1,9.857401252E-1,-1.821468025E-1,2.205839753E-1
7.170274167E-1,1.062195182E0,-2.711539268E-1,2.470403314E-1
7.269774167E-1,1.131545067E0,-3.084850311E-1,2.542873323E-1
7.369264167E-1,1.189702392E0,-2.685966790E-1,2.438466400E-1
7.468764167E-1,1.211444736E0,-1.847622395E-1,2.210931182E-1
7.568254167E-1,1.179078460E0,-9.583485126E-2,2.084779292E-1
7.667754167E-1,1.081338882E0,-5.414466187E-2,2.193676084E-1
7.767244167E-1,9.415849447E-1,-4.092375562E-2,2.636370957E-1
7.866744167E-1,7.666317821E-1,-2.489632182E-2,3.269766569E-1
7.966234167E-1,5.900766253E-1,-2.826955169E-4,3.868747056E-1
8.065734167E-1,4.207459092E-1,5.035518110E-2,4.308589399E-1
8.165234167E-1,2.716640234E-1,1.060538962E-1,4.445287883E-1
8.264724167E-1,1.361464262E-1,1.521185935E-1,4.238791764E-1
8.364224167E-1,1.183222421E-2,1.592996418E-1,3.583667874E-1
8.463714167E-1,-1.068158671E-1,8.986730129E-2,2.639558911E-1
8.563214167E-1,-2.138027996E-1,-3.982421383E-2,1.542556882E-1
8.662704167E-1,-3.013089299E-1,-1.537137628E-1,5.040039867E-2
8.762204167E-1,-3.692122102E-1,-2.141006291E-1,-3.943171352E-2
8.861704167E-1,-4.137730300E-1,-2.586784661E-1,-1.066941097E-1
8.961194167E-1,-4.331661165E-1,-2.905802131E-1,-1.544484943E-1
9.060694167E-1,-4.285745621E-1,-2.932891846E-1,-1.800640970E-1
9.160184167E-1,-4.020298719E-1,-2.488103807E-1,-1.873607188E-1
9.259684167E-1,-3.749798834E-1,-1.830795705E-1,-1.755762249E-1
9.359174167E-1,-3.505566716E-1,-9.984131157E-2,-1.396409869E-1
9.458674167E-1,-3.382222652E-1,-3.068940714E-2,-8.742544800E-2
9.558164167E-1,-3.275132477E-1,2.015235834E-2,-2.906828932E-2
9.657664167E-1,-3.193290830E-1,5.778362229E-2,2.114641108E-2
9.757164167E-1,-3.153120577E-1,9.178068489E-2,5.378510430E-2
9.856654167E-1,-3.037957251E-1,1.091383696E-1,7.126582414E-2
9.956154167E-1,-2.970976532E-1,8.292770386E-2,8.033302426E-2
1.005564417E0,-2.737044394E-1,1.768825203E-2,7.609859854E-2
1.015514417E0,-2.528323233E-1,-5.764102191E-2,7.198790461E-2
1.025463417E0,-2.259195000E-1,-1.227526367E-1,6.884723902E-2
1.035413417E0,-2.055273056E-1,-1.808788478E-1,7.612376660E-2
1.045363417E0,-1.853972822E-1,-2.369197458E-1,8.747389168E-2
1.055312417E0,-1.567731053E-1,-2.658188939E-1,8.999278396E-2
1.065262417E0,-1.248575151E-1,-2.529006898E-1,8.377590030E-2
1.075211417E0,-1.017596871E-1,-2.252401561E-1,5.779563636E-2
1.085161417E0,-7.589747012E-2,-2.043380737E-1,7.074400317E-3
1.095110417E0,-6.195563078E-2,-2.030430585E-1,-6.926836073E-2
1.105060417E0,-6.866440177E-2,-2.382753491E-1,-1.558717042E-1
1.115009417E0,-7.379679382E-2,-3.089002669E-1,-2.436934412E-1
1.124959417E0,-9.490074217E-2,-3.292071223E-1,-3.180454373E-1
1.134909417E0,-1.236623153E-1,-2.770173848E-1,-3.660036922E-1
1.144858417E0,-1.552852243E-1,-1.866483390E-1,-3.853749931E-1
1.154808417E0,-1.887811571E-1,-1.008719429E-1,-3.685638905E-1
1.164757417E0,-2.145379186E-1,-4.098809883E-2,-3.200248778E-1
1.174707417E0,-2.453501374E-1,-9.718518704E-3,-2.445900589E-1
1.184656417E0,-2.719061077E-1,-2.230568416E-2,-1.617417783E-1
1.194606417E0,-2.927510142E-1,-7.383739948E-2,-8.277910948E-2
1.204555417E0,-2.982088923E-1,-1.451478004E-1,-2.769055590E-2
1.214505417E0,-3.078914285E-1,-2.157200426E-1,-6.596241146E-3
1.224455417E0,-3.057161868E-1,-2.679704726E-1,-2.049234882E-2
1.234404417E0,-2.975410223E-1,-3.090789914E-1,-6.011464819E-2
1.244354417E0,-2.837162912E-1,-3.411892354E-1,-1.203992963E-1
1.254303417E0,-2.595237195E-1,-3.629654050E-1,-1.784029752E-1
1.264253417E0,-2.174601555E-1,-3.548507690E-1,-2.320899069E-1
1.274202417E0,-1.633372903E-1,-3.243459165E-1,-2.712089121E-1
1.284152417E0,-1.039125696E-1,-2.840045989E-1,-2.895330787E-1
1.294102417E0,-4.049935192E-2,-2.532197535E-1,-2.922078967E-1
1.304051417E0,2.863684110E-2,-2.279197276E-1,-2.834375799E-1
1.314001417E0,8.742564172E-2,-2.023068368E-1,-2.812598050E-1
1.323950417E0,1.308207959E-1,-1.885785013E-1,-2.865669429E-1
1.333900417E0,1.662324369E-1,-1.724304408E-1,-2.987598777E-1
1.343849417E0,1.873379797E-1,-1.357866824E-1,-3.224926293E-1
1.353799417E0,1.866474003E-1,-9.928548336E-2,-3.449822962E-1
1.363748417E0,1.720823050E-1,-9.487210214E-2,-3.592192829E-1
1.373698417E0,1.461339891E-1,-9.888468683E-2,-3.640727401E-1
1.383648417E0,1.095048711E-1,-8.293022215E-2,-3.554062843E-1
1.393597417E0,7.179057598E-2,-3.911170363E-2,-3.231427372E-1
1.403547417E0,4.579546303E-2,3.507863730E-2,-2.747709453E-1
1.413496417E0,2.164808288E-2,1.342017204E-1,-2.223685980E-1
1.423446417E0,-8.429391310E-3,2.191254050E-1,-1.826914847E-1
1.433395417E0,-4.667822272E-2,2.547371984E-1,-1.716517657E-1
1.443345417E0,-1.030861065E-1,2.316923440E-1,-2.036483139E-1
1.453294417E0,-1.728849262E-1,1.475586444E-1,-2.631044686E-1
1.463244417E0,-2.417707890E-1,4.671592638E-2,-3.349722624E-1
1.473194417E0,-2.977750897E-1,-6.600909401E-3,-4.092311859E-1
1.483143417E0,-3.472603559E-1,-5.017926451E-3,-4.704724550E-1
1.493093417E0,-3.839196861E-1,1.900600269E-2,-5.035573244E-1
1.503042417E0,-4.118826091E-1,4.257657751E-2,-5.040752888E-1
1.512992417E0,-4.371278584E-1,4.800029099E-2,-4.775286615E-1
1.522941417E0,-4.705241621E-1,3.333612531E-2,-4.235937893E-1
1.532891417E0,-4.973089397E-1,-3.534936905E-2,-3.534418941E-1
1.542841417E0,-5.157854557E-1,-1.578912735E-1,-2.781356871E-1
1.552790417E0,-5.237960219E-1,-2.728663385E-1,-2.094480842E-1
1.562740417E0,-5.340403914E-1,-3.772428036E-1,-1.688117087E-1
1.572689417E0,-5.739854574E-1,-5.215859413E-1,-1.627620310E-1
1.582639417E0,-6.199249625E-1,-7.135596871E-1,-1.763388216E-1
1.592588417E0,-6.644569635E-1,-9.040513039E-1,-2.017073184E-1
1.602538417E0,-6.708759665E-1,-1.024400353E0,-2.153213918E-1
1.612487417E0,-6.409144402E-1,-1.056328416E0,-2.108437419E-1
1.622437417E0,-5.709132552E-1,-1.022016287E0,-1.700230688E-1
1.632387417E0,-4.607187808E-1,-5.951585174E-1,5.902798381E-3
1.642336417E0,-3.184348643E-1,-2.601118386E-1,2.691623867E-1
1.652286417E0,-2.044796944E-1,-2.193190306E-1,5.029806495E-1
1.662235417E0,-9.157285094E-2,-2.040346116E-1,7.446153760E-1
1.672185417E0,2.749754116E-2,-8.260565996E-2,9.799742699E-1
1.682134417E0,1.466052830E-1,1.114197373E-1,1.168376207E0
1.692084417E0,2.803662121E-1,3.367295563E-1,1.307268500E0
1.702033333E0,4.124755263E-1,5.260467529E-1,1.408453941E0
1.711983333E0,5.055806041E-1,6.778014302E-1,1.466451049E0
1.721933333E0,5.469661355E-1,7.506735325E-1,1.479617238E0
1.731882333E0,5.585014820E-1,7.099447846E-1,1.441766739E0
1.741832333E0,5.441529155E-1,5.755920410E-1,1.364684939E0
1.751781333E0,5.051390529E-1,3.788461089E-1,1.243020654E0
1.761731333E0,4.433957338E-1,1.477604359E-1,1.093830705E0
1.771680333E0,3.625088036E-1,-6.760487705E-2,9.458365440E-1
1.781630333E0,2.810744047E-1,-1.865983754E-1,8.251175880E-1
1.791579333E0,2.238775939E-1,-1.900710464E-1,7.379900217E-1
1.801529333E0,1.917327046E-1,-7.357665896E-2,6.768976450E-1
1.811479333E0,1.770098805E-1,1.076466441E-1,6.307691932E-1
1.821428333E0,1.747525930E-1,3.035397232E-1,5.898199081E-1
1.831378333E0,1.768972278E-1,4.840545654E-1,5.344557166E-1
1.841327333E0,1.704909801E-1,6.352981329E-1,4.848988652E-1
1.851277333E0,1.656730175E-1,7.864214182E-1,4.551963210E-1
1.861226333E0,1.586699635E-1,9.241142869E-1,4.547433257E-1
1.871176333E0,1.506964266E-1,1.014639616E0,4.766757190E-1
1.881125333E0,1.467379034E-1,1.044190288E0,5.194450021E-1
1.891075333E0,1.518888474E-1,1.010756969E0,5.756564736E-1
1.901025333E0,1.805481911E-1,9.405639172E-1,6.364976764E-1
1.910974333E0,2.344273627E-1,8.454135656E-1,6.869709492E-1
1.920924333E0,3.060136437E-1,7.774971128E-1,7.146771550E-1
1.930873333E0,3.733721972E-1,7.006532550E-1,6.967881322E-1
1.940823333E0,4.038025439E-1,5.921701789E-1,6.367775202E-1
1.950772333E0,3.883627057E-1,4.579814672E-1,5.560569167E-1
1.960722333E0,3.248583078E-1,3.166216910E-1,4.733657837E-1
1.970671333E0,2.358124852E-1,1.760616601E-1,3.967819810E-1
1.980621333E0,1.306429207E-1,4.706905782E-2,3.304490447E-1
1.990571333E0,3.245811164E-2,-6.361769885E-2,2.707447410E-1
2.000520333E0,-4.520259425E-2,-1.329062283E-1,2.202232480E-1
2.010470333E0,-8.606856316E-2,-1.466205865E-1,1.703402102E-1
2.020419333E0,-9.200234711E-2,-1.107720435E-1,1.205297783E-1
2.030369333E0,-7.345777750E-2,-5.321109295E-2,7.952024788E-2
2.040318333E0,-5.089734495E-2,-1.699929312E-2,1.877646893E-2
2.050268333E0,-5.068081245E-2,-1.879312098E-2,-5.443494394E-2
2.060218333E0,-9.710663557E-2,-5.649282783E-2,-1.401266903E-1
2.070167333E0,-1.801043302E-1,-1.098762378E-1,-2.259190381E-1
2.080117333E0,-2.606383264E-1,-1.663064957E-1,-3.182803988E-1
2.090066333E0,-3.217873275E-1,-2.043679655E-1,-4.182905853E-1
2.100016333E0,-3.380121291E-1,-2.020659298E-1,-5.319079757E-1
2.109965333E0,-3.281404078E-1,-1.776157916E-1,-6.522360444E-1
2.119915333E0,-3.060582578E-1,-1.603023112E-1,-7.515096664E-1
2.129864333E0,-2.811293304E-1,-1.304389685E-1,-8.054851890E-1
2.139814333E0,-2.537358105E-1,-8.608055860E-2,-8.025173545E-1
2.149763333E0,-2.307697982E-1,-6.184275076E-2,-7.593364716E-1
2.159713333E0,-2.095281482E-1,-5.605437234E-2,-6.922383904E-1
2.169663333E0,-1.737097055E-1,-5.327722803E-2,-6.270585656E-1
2.179612333E0,-1.233898103E-1,-6.549154222E-2,-5.730637908E-1
2.189562333E0,-5.732291937E-2,-1.201404333E-1,-5.425776839E-1
2.199511333E0,1.284338441E-2,-1.916684210E-1,-5.376649499E-1
2.209461333E0,8.645776659E-2,-2.479244620E-1,-5.557742119E-1
2.219410333E0,1.566360593E-1,-2.778967619E-1,-5.865643620E-1
2.229360333E0,2.126356959E-1,-3.015041947E-1,-6.266221404E-1
2.239309333E0,2.473401576E-1,-3.111530840E-1,-6.759548187E-1
2.249259333E0,2.311597615E-1,-2.973258197E-1,-7.340536714E-1
2.259209333E0,1.907414943E-1,-2.683836520E-1,-7.840478420E-1
2.269158333E0,1.554495096E-1,-1.926818341E-1,-8.170765638E-1
2.279108333E0,1.425486356E-1,-7.671313733E-2,-8.186255097E-1
2.289057333E0,1.739805192E-1,5.266002193E-2,-7.879585028E-1
2.299007333E0,2.455234230E-1,1.589987129E-1,-7.241951823E-1
2.308956333E0,3.560822308E-1,2.443216145E-1,-6.279688478E-1
2.318906333E0,5.084251761E-1,3.076995313E-1,-5.167453885E-1
2.328855333E0,6.810556054E-1,3.421484828E-1,-4.046619833E-1
2.338805333E0,8.445779681E-1,3.375063241E-1,-3.027004600E-1
2.348755333E0,9.843206406E-1,2.975955606E-1,-2.188196182E-1
2.358704333E0,1.077229619E0,2.277776152E-1,-1.373492628E-1
2.368654333E0,1.118301630E0,1.241613626E-1,-5.939314514E-2
2.378603333E0,1.095758438E0,-6.586268079E-3,7.296671160E-3
2.388553333E0,9.954518676E-1,-1.621431857E-1,4.769686982E-2
2.398502333E0,8.450554609E-1,-3.261177242E-1,5.119040608E-2
2.408452333E0,6.530692577E-1,-4.524034858E-1,1.118369866E-2
2.418401333E0,4.501851499E-1,-5.147931576E-1,-7.809398323E-2
2.428351333E0,2.457422018E-1,-5.129780769E-1,-2.022330016E-1
2.438301333E0,5.568278208E-2,-4.516031146E-1,-3.471547663E-1
2.448250333E0,-9.966572374E-2,-3.189246356E-1,-4.899988174E-1
2.458200333E0,-2.167995423E-1,-1.121040955E-1,-6.120972633E-1
2.468149333E0,-3.053440452E-1,1.035013795E-1,-6.864624023E-1
2.478099333E0,-3.722221553E-1,2.685835361E-1,-7.108367085E-1
2.488048333E0,-4.187277257E-1,3.626368046E-1,-6.827195883E-1
2.497998333E0,-4.467263520E-1,3.844097555E-1,-6.059044003E-1
2.507947333E0,-4.437798262E-1,3.405483365E-1,-4.946343601E-1
2.517897333E0,-4.056153893E-1,2.373987883E-1,-3.703382611E-1
2.527847333E0,-3.421203196E-1,1.201208308E-1,-2.483712882E-1
2.537796333E0,-2.432898730E-1,1.732121222E-2,-1.401289701E-1
2.547746333E0,-1.280517727E-1,-6.976016611E-2,-5.259310082E-2
2.557695333E0,-1.745974272E-2,-1.107001379E-1,2.400287427E-2
2.567645333E0,7.307226956E-2,-1.129873395E-1,9.069193900E-2
2.577594333E0,1.295395494E-1,-9.084182978E-2,1.454348117E-1
2.587544333E0,1.511822343E-1,-6.274823099E-2,1.953647584E-1
2.597493333E0,1.469698995E-1,-2.914313972E-2,2.359012514E-1
2.607443333E0,1.178801209E-1,-1.727658510E-2,2.746129930E-1
2.617393333E0,8.216526359E-2,-1.740521565E-2,3.122365177E-1
2.627342333E0,6.900826842E-2,-5.910501350E-3,3.429431617E-1
2.637292333E0,8.968105912E-2,6.175376102E-2,3.667054772E-1
2.647241333E0,1.539912373E-1,1.623398513E-1,3.872295320E-1
2.657191333E0,2.331750095E-1,2.821120322E-1,4.050226510E-1
2.667140333E0,2.912711203E-1,4.104471803E-1,4.063698649E-1
2.677090333E0,2.972246110E-1,5.103202462E-1,3.617904186E-1
2.687039333E0,2.326472104E-1,5.956302285E-1,2.690463960E-1
2.696989333E0,1.266965419E-1,6.604918242E-1,1.336677969E-1
2.706938917E0,9.679925628E-3,6.614492536E-1,-1.705526933E-2
2.716887917E0,-7.991839945E-2,5.837363601E-1,-1.518370509E-1
2.726837917E0,-1.394602209E-1,4.596722424E-1,-2.323793769E-1
2.736786917E0,-2.087703198E-1,3.036842346E-1,-2.717653811E-1
